transaction_id,member_id,isbn,checkout_date,return_date,branch_id
TXN004389,M35796,9781001266466,2025-01-21,2025-01-28,BR002
TXN004390,M30206,9781149091005,2024-12-23,2025-01-10,BR008
TXN004391,M90580,9781595454300,2023-11-22,2023-12-14,BR012
TXN004392,M91368,9781627420525,2025-06-05,2025-07-04,BR002
TXN004393,M62185,9781898730736,2024-02-06,2024-02-27,BR004
TXN004394,M94084,9781569107089,2025-02-21,2025-02-22,BR003
TXN004395,M35117,9780171340259,2023-11-07,2023-11-29,BR009
TXN004396,M32245,9781422764343,2025-06-13,2025-07-06,BR015
TXN004397,M11653,9781526505347,2024-10-12,2024-10-15,BR001
TXN004398,M89526,9781116028591,2025-07-16,2025-07-25,BR004
TXN004400,M89807,9781528230162,2025-08-19,2025-09-06,BR004
TXN004401,M75934,9780032977440,2025-01-26,2025-02-03,BR005
TXN004402,M53387,9780329457860,2025-09-06,2025-09-08,BR015
TXN004404,M61948,9780834190672,2025-01-14,2025-02-12,BR009
TXN004405,M18776,9780099784425,2025-01-04,2025-01-13,BR006
TXN004406,M43305,9780164212822,2024-08-18,2024-08-27,BR011
TXN004407,M44326,9781024891058,2025-01-26,2025-02-22,BR014
TXN004409,M89005,9780434407088,2025-04-30,2025-05-18,BR008
TXN004410,M24044,nan,2024-08-11,2024-09-10,BR011
TXN004411,M97755,9780395943571,2024-11-11,2024-11-16,BR011
TXN004412,M80337,9781907312823,2023-12-06,2023-12-15,BR009
TXN004413,M80630,9780264218151,2024-04-18,2024-05-07,BR013
TXN004414,M65782,9780770705077,2023-11-01,2023-11-06,BR009
TXN004415,M88492,9780626327620,2025-08-25,2025-09-17,BR006
TXN004416,M27412,9780657207984,2023-11-21,2023-12-06,BR002
TXN004417,M99263,9780789379870,2024-10-09,2024-11-04,BR007
TXN004418,M21736,9780399963698,2025-05-24,2025-06-06,BR010
TXN004419,M43113,9781441983855,2024-09-08,2024-10-05,BR003
TXN004420,M82973,9780629016514,2024-05-31,2024-06-17,BR010
TXN004421,M40862,9780747871552,2025-04-02,2025-04-06,BR013
TXN004423,M30593,9780961765026,2024-01-04,2024-01-10,BR010
TXN004425,M85769,9780051253808,2025-07-14,2025-07-18,BR004
TXN004426,M15869,9780190537692,2024-03-14,2024-03-20,BR001
TXN004427,M10276,nan,2025-03-30,2025-04-14,BR012
TXN004428,M66881,9780746226896,2024-09-25,2024-10-12,BR001
TXN004429,M92756,9780152438722,2025-07-03,2025-07-29,BR014
TXN004430,M98701,9781579314446,2025-02-03,2025-02-21,BR007
TXN004431,M20959,9780996459624,2025-01-18,2025-02-13,BR004
TXN004432,M22181,9781092771573,2025-06-29,2025-07-28,BR015
TXN004433,M82487,9781850705185,2024-02-05,2024-02-26,BR006
TXN004435,M73253,9781456619664,2025-03-29,2025-04-26,BR013
TXN004436,M82133,9780150434016,2023-10-14,2023-10-28,BR004
TXN004437,M87162,9781557647566,2025-06-22,2025-06-24,BR011
TXN004439,M62989,9780685902332,2023-11-22,2023-12-19,BR001
TXN004440,M46562,9781214706162,2025-09-08,2025-09-23,BR012
TXN004441,M19769,9780730534280,2024-12-22,2025-01-05,BR015
TXN004442,M66734,9780629309616,2024-06-27,2024-07-06,BR011
TXN004443,M22062,9781106616906,2024-03-23,2024-04-22,BR015
TXN004444,M58623,9780590411790,2025-01-23,2025-02-15,BR002
TXN004445,M39464,9781963199468,2024-09-01,2024-09-19,BR001
TXN004446,M52458,9780874961225,2024-12-29,2025-01-28,BR010
TXN004447,M87526,9780878847792,2024-11-11,2024-11-28,BR010
TXN004448,M90632,nan,2025-08-06,2025-08-13,BR013
TXN004449,M66347,9781375968683,2025-02-26,2025-03-03,BR004
TXN004450,M59534,9781482300970,2023-11-30,2023-12-13,BR010
TXN004451,M30880,9781759501338,2024-07-21,2024-08-07,BR008
TXN004452,M40681,9780156781404,2024-11-08,2024-12-07,BR009
TXN004453,M93267,9781649137166,2025-05-15,2025-06-06,BR008
TXN004454,M96561,9781231596371,2025-01-10,2025-10-13,BR013
TXN004455,M14015,9780191518133,2024-07-18,2024-07-30,BR010
TXN004456,M69445,9780479046440,2024-12-24,2025-01-06,BR010
TXN004457,M13063,9781815193941,2025-08-07,2025-08-10,BR004
TXN004458,M27393,9780192689009,2025-01-11,2025-01-23,BR012
TXN004459,M69579,9780681441668,2025-07-11,2025-07-29,BR011
TXN004460,M34480,9780177294204,2024-08-08,2024-08-26,BR005
TXN004461,M10766,9780805858242,2025-10-13,2025-11-12,BR015
TXN004462,M28245,9781977957245,2025-12-10,2025-10-23,BR013
TXN004463,M76911,9780031518613,2024-09-04,2024-09-19,BR002
TXN004464,M48114,9780249476415,2025-01-01,2025-01-17,BR011
TXN004465,M48901,9780251990107,2024-01-21,2024-01-25,BR003
TXN004466,M81016,9780349227771,2023-11-23,2023-11-28,BR014
TXN004467,M46743,9781268239555,2024-04-23,2024-04-28,BR012
TXN004468,M67113,9781821380113,2024-05-30,2024-06-15,BR003
TXN004469,M53813,9781694151391,2024-11-15,2024-12-11,BR002
TXN004470,M44646,9781323750834,2025-01-01,2025-01-06,BR006
TXN004471,M23793,9780752523248,2024-04-02,2024-04-14,BR006
TXN004472,M73714,9780395796566,2024-02-12,2024-03-08,BR001
TXN004473,M76295,9781335006455,2025-04-29,2025-05-04,BR014
TXN004474,M58125,9781829407829,2024-10-27,2024-10-28,BR001
TXN004475,M16524,9781587293702,2025-04-26,2025-05-19,BR007
TXN004476,M54849,9781873608050,2024-06-27,2024-07-04,BR001
TXN004477,M27827,9780623167502,2023-11-29,2023-12-05,BR014
TXN004478,M75942,9780270341478,2024-09-26,2024-10-25,BR009
TXN004479,M46699,nan,2024-06-16,2024-07-07,BR002
TXN004480,M77726,9781371379988,2024-09-23,2024-10-08,BR012
TXN004482,M81073,9781575376448,2024-06-12,2024-06-13,BR013
TXN004483,M73107,9781622208340,2025-04-30,2025-05-18,BR013
TXN004485,M85282,9780699399456,2023-12-07,2024-01-04,BR001
TXN004486,M70794,9780829216295,2024-10-25,2024-11-16,BR002
TXN004488,M15717,9780569562508,2025-02-26,2025-03-26,BR004
TXN004489,M67748,9781123528886,2025-01-05,2025-01-07,BR010
TXN004490,M14302,9781081107147,2024-12-22,2025-01-02,BR013
TXN004491,M99192,nan,2024-02-18,2024-03-12,BR008
TXN004492,M95674,9781036808587,2025-02-09,2025-02-19,BR009
TXN004493,M83632,9781437213263,2025-07-02,2025-07-28,BR012
TXN004494,M94654,9781638319184,2023-11-23,2023-12-07,BR010
TXN004495,M87738,9780843097979,2024-06-10,2024-06-24,BR004
TXN004496,M55169,9781218180180,2025-06-25,2025-07-11,BR005
TXN004498,M91842,9781460302316,2024-01-19,2024-02-04,BR009
TXN004499,M36500,9780704232754,2024-11-01,2024-11-08,BR013
TXN004501,M56110,9781920630416,2024-07-18,2024-07-26,BR011
TXN004502,M99732,9781261891095,2024-06-21,2024-06-28,BR008
TXN004503,M57178,9780017925138,2024-07-30,2024-08-26,BR009
TXN004504,M41713,9780380137022,2023-11-04,2023-11-21,BR015
TXN004505,M17926,9781014696137,2025-06-01,2025-06-15,BR005
TXN004506,M15101,9781727204506,2025-03-05,2025-03-23,BR008
TXN004507,M38708,9781353335018,2025-09-10,2025-10-10,BR005
TXN004508,M81033,9781251049468,2025-08-29,2025-09-04,BR009
TXN004509,M51670,9780051513322,2023-11-04,2023-11-30,BR007
TXN004510,M92656,9781309240748,2023-12-21,2023-12-26,BR005
TXN004513,M57199,9781433919589,2023-10-28,2023-11-09,BR006
TXN004514,M62044,9780841626751,2023-11-15,2023-12-12,BR010
TXN004515,M11275,9781831465008,2024-03-26,2024-04-24,BR009
TXN004516,M52539,9781584642015,2024-10-14,2024-10-24,BR008
TXN004518,M23071,9781091750753,2024-01-09,2024-01-26,BR002
TXN004520,M53061,9781396568879,2025-05-09,2025-05-31,BR012
TXN004521,M60995,9780204871033,2024-07-20,2024-08-10,BR012
TXN004522,M13118,9780476414426,2025-03-25,2025-04-02,BR010
TXN004523,M51304,9780974531458,2024-12-11,2024-12-14,BR015
TXN004524,M99468,9780800290696,2024-06-25,2024-07-17,BR001
TXN004525,M27725,9780564272945,2024-03-10,2024-04-05,BR015
TXN004527,M64746,9781647023607,2024-08-30,2024-09-02,BR012
TXN004528,M51878,9781060225251,2024-06-06,2024-07-06,BR004
TXN004529,M33998,9780341762287,2023-11-03,2023-11-24,BR006
TXN004530,M99965,9781175401632,2025-09-27,2025-10-26,BR005
TXN004531,M90954,9780584828177,2024-02-28,2024-03-26,BR008
TXN004532,M74528,9780969108290,2024-08-18,2024-09-15,BR008
TXN004534,M56381,9781478562504,2024-11-22,2024-12-13,BR010
TXN004535,M13676,9780143999256,2024-09-20,2024-09-23,BR011
TXN004536,M16310,nan,2023-10-25,2023-11-16,BR007
TXN004537,M91532,9781102855149,2024-04-05,2024-04-06,BR005
TXN004538,M36642,9781520328652,2025-06-13,2025-06-22,BR010
TXN004539,M55640,9780980528398,2025-04-29,2025-05-13,BR001
TXN004540,M15977,9781306730839,2025-05-29,2025-06-08,BR012
TXN004541,M18442,9781016776929,2025-03-05,2025-04-04,BR005
TXN004542,M22293,9780050719701,2024-12-26,2025-01-15,BR011
TXN004543,M90818,9781454069140,2024-04-11,2024-05-06,BR009
TXN004544,M41933,9781738431557,2024-08-11,2024-08-16,BR011
TXN004546,M63419,9780243703913,2024-12-04,2024-12-05,BR010
TXN004547,M94426,nan,2025-10-05,2025-11-04,BR010
TXN004548,M81761,9781651413432,2023-10-29,2023-11-13,BR009
TXN004549,M72586,9781832987684,2023-12-15,2023-12-23,BR013
TXN004550,M72781,9780519170241,2024-02-27,2024-03-21,BR012
TXN004551,M38548,9781374373808,2023-12-02,2023-12-12,BR010
TXN004552,M86159,9781341357169,2025-04-13,2025-04-14,BR006
TXN004553,M10364,9781111476205,2024-09-03,2024-10-01,BR008
TXN004554,M30601,9781873541456,2025-08-25,2025-09-15,BR001
TXN004555,M55605,9781731168856,2024-12-20,2025-01-02,BR002
TXN004556,M51039,9781370088942,2024-03-25,2024-04-04,BR015
TXN004557,M23863,9780148578166,2024-07-13,2024-07-15,BR005
TXN004558,M92278,9780880418904,2025-04-15,2025-04-20,BR010
TXN004559,M38683,9781462882618,2024-09-19,2024-09-23,BR005
TXN004561,M15221,9780873631495,2024-03-04,2024-03-26,BR015
TXN004562,M16081,9780372293804,2024-05-24,2024-06-11,BR001
TXN004563,M82847,9780083491162,2024-05-10,2024-05-11,BR009
TXN004565,M61456,9781227818159,2024-06-22,2024-07-22,BR013
TXN004566,M10851,9780588302130,2024-07-30,2024-08-29,BR011
TXN004567,M69839,9781033841785,2024-09-10,2024-09-28,BR015
TXN004568,M81176,9780874907261,2025-08-11,2025-08-17,BR014
TXN004569,M21498,9780050391679,2024-11-09,2024-11-23,BR012
TXN004570,M50853,9780793985937,2025-09-01,2025-09-28,BR001
TXN004571,M41492,9780278146952,2024-04-13,2024-05-09,BR013
TXN004572,M11110,9780698232075,2024-02-13,2024-02-25,BR003
TXN004573,M78244,9781115623063,2024-10-12,2024-10-27,BR005
TXN004575,M68316,9781471208362,2024-01-15,2024-01-21,BR013
TXN004579,M78738,9780698436633,2025-02-18,2025-03-06,BR009
TXN004581,M23948,9781929458363,2023-12-06,2023-12-24,BR009
TXN004583,M87141,9781450256704,2024-02-04,2024-02-27,BR010
TXN004586,M54521,9781374126985,2025-08-29,2025-09-24,BR008
TXN004587,M89150,9781510861992,2024-09-16,2024-09-29,BR002
TXN004588,M89777,9781839313295,2024-05-23,2024-06-08,BR009
TXN004589,M32593,9781594250163,2024-07-13,2024-08-11,BR005
TXN004591,M77359,9781056055732,2024-10-30,2024-11-05,BR012
TXN004592,M10159,9780096006612,2024-08-07,2024-08-17,BR009
TXN004593,M80340,9781317660248,2024-05-14,2024-05-22,BR015
TXN004595,M21623,9781575546063,2024-11-23,2024-12-14,BR008
TXN004596,M37711,9780605338821,2025-05-30,2025-06-16,BR015
TXN004597,M24379,9781966081876,2025-04-19,2025-05-12,BR006
TXN004598,M35727,9781140363484,2024-09-03,2024-09-24,BR011
TXN004599,M11709,9780261937901,2025-07-08,2025-07-10,BR011
TXN004600,M46306,9780094431218,2025-05-14,2025-06-11,BR012
TXN004601,M27196,9781579990077,2024-02-26,2024-03-25,BR008
TXN004602,M26671,9781872306360,2024-06-24,2024-07-17,BR002
TXN004603,M35423,nan,2025-07-06,2025-07-23,BR013
TXN004605,M43222,9781795932240,2025-07-11,2025-08-07,BR001
TXN004606,M17528,9781371967550,2025-05-05,2025-06-04,BR013
TXN004607,M67667,9780094540286,2025-03-12,2025-03-31,BR006
TXN004608,M22576,9781388269760,2024-12-04,2024-12-07,BR004
TXN004609,M99625,nan,2025-09-11,2025-09-14,BR003
TXN004610,M64488,9781674886893,2025-10-06,2025-10-30,BR014
TXN004611,M19702,9780878639144,2024-01-11,2024-01-13,BR007
TXN004612,M30856,9781909490444,2024-04-21,2024-05-17,BR009
TXN004613,M13823,9780707254456,2025-03-27,2025-04-14,BR014
TXN004614,M46163,9781109547283,2024-09-25,2024-09-30,BR007
TXN004615,M84381,9781519391469,2025-05-19,2025-05-23,BR014
TXN004617,M63197,9780858777071,2024-07-01,2024-07-15,BR006
TXN004618,M61544,9780993925672,2025-06-17,2025-06-19,BR013
TXN004619,M60222,9781631771866,2024-02-23,2024-02-26,BR007
TXN004620,M84754,9781861633866,2024-03-13,2024-03-15,BR007
TXN004621,M49740,9780032624986,2024-08-17,2024-08-26,BR013
TXN004622,M49387,9781665497701,2025-05-04,2025-05-17,BR008
TXN004623,M35735,9781443495417,2024-01-18,2024-02-10,BR010
TXN004625,M94832,9780800920531,2025-07-02,2025-07-07,BR003
TXN004626,M32143,9780456869697,2023-11-11,2023-11-15,BR007
TXN004627,M21594,9780331524048,2025-07-27,2025-08-22,BR003
TXN004628,M63862,9781758427684,2024-08-14,2024-08-25,BR015
TXN004629,M95792,9780779333356,2024-08-27,2024-09-01,BR006
TXN004630,M23292,9780018445765,2025-09-17,2025-10-16,BR014
TXN004631,M15149,9781295064106,2024-03-18,2024-04-07,BR008
TXN004632,M90963,9780732652340,2025-01-19,2025-01-24,BR010
TXN004633,M93816,9781546120384,2024-05-06,2024-05-29,BR005
TXN004634,M21093,9781264401987,2025-01-07,2025-01-16,BR010
TXN004635,M38914,9781353542560,2024-01-13,2024-02-11,BR006
TXN004636,M27560,9780781384759,2025-06-24,2025-06-30,BR005
TXN004637,M57924,9781074918507,2024-07-13,2024-07-21,BR006
TXN004638,M42181,9781055465129,2023-11-26,2023-11-28,BR004
TXN004639,M41573,9781119597377,2024-04-02,2024-03-03,BR012
TXN004641,M45006,9781280540097,2025-10-06,2025-10-19,BR008
TXN004642,M83887,9780950787305,2025-07-18,2025-08-02,BR008
TXN004643,M62609,9780900343292,2024-02-07,2024-02-16,BR015
TXN004644,M93326,9780055556288,2024-05-21,2024-05-29,BR004
TXN004645,M67224,9781657833937,2024-12-27,2025-01-05,BR008
TXN004646,M61514,9780109518880,2024-06-28,2024-07-15,BR012
TXN004647,M60109,9781828095720,2025-03-27,2025-04-25,BR002
TXN004648,M46746,9781830189868,2025-05-30,2025-06-11,BR003
TXN004650,M53521,9780271887586,2024-09-08,2024-09-18,BR015
TXN004651,M76590,9780980207521,2023-11-16,2023-11-29,BR006
TXN004652,M88111,9780743906487,2024-04-14,2024-05-03,BR013
TXN004653,M59976,9780920244401,2025-02-23,2025-02-27,BR014
TXN004654,M41395,nan,2024-04-03,2024-04-08,BR014
TXN004655,M41404,9781189011209,2025-04-19,2025-04-23,BR012
TXN004656,M44825,9781291694260,2023-12-13,2023-12-23,BR002
TXN004657,M16899,9781647107932,2024-06-23,2024-07-12,BR005
TXN004658,M35613,9781652083139,2023-10-22,2023-11-05,BR015
TXN004659,M25249,9780618321520,2025-10-06,2025-10-13,BR006
TXN004660,M17318,9780741664303,2024-11-18,2024-12-13,BR007
TXN004661,M70017,9781283167239,2024-01-17,2024-01-18,BR015
TXN004662,M13930,9781447106067,2023-11-27,2023-12-13,BR011
TXN004663,M79576,9780778892144,2024-01-11,2024-02-10,BR015
TXN004664,M25761,9780072908473,2025-01-09,2025-01-12,BR012
TXN004665,M83004,9780170564762,2025-07-04,2025-05-04,BR003
TXN004666,M96237,9781579033675,2025-11-07,2025-08-09,BR015
TXN004667,M76255,9781791099992,2025-06-17,2025-07-09,BR005
TXN004669,M75171,9781334304989,2024-02-18,2024-03-19,BR003
TXN004670,M98697,nan,2025-05-11,2025-05-22,BR009
TXN004671,M29344,9780026755474,2024-06-23,2024-06-28,BR008
TXN004672,M85668,9781163825112,2024-09-22,2024-09-29,BR011
TXN004673,M35556,9780035821726,2025-09-30,2025-10-02,BR002
TXN004674,M94633,9780080480886,2025-03-18,2025-04-10,BR015
TXN004675,M56807,9780258044308,2024-07-30,2024-08-17,BR014
TXN004676,M18242,nan,2024-06-02,2024-06-23,BR015
TXN004678,M29920,9781663521521,2025-08-25,2025-08-30,BR011
TXN004679,M18613,9780711070684,2024-09-08,2024-09-06,BR006
TXN004680,M35541,9781641473590,2025-06-18,2025-06-26,BR001
TXN004681,M85191,9781374252578,2024-09-02,2024-09-09,BR002
TXN004682,M62166,9781739516604,2024-03-26,2024-04-11,BR011
TXN004683,M31558,9780701409500,2025-02-21,2025-03-06,BR004
TXN004684,M91583,9781199632302,2025-01-31,2025-02-25,BR012
TXN004686,M94525,9780384162907,2024-08-26,2024-09-11,BR012
TXN004687,M42260,9781660309801,2024-06-26,2024-07-16,BR012
TXN004688,M56169,9780434936359,2024-08-27,2024-09-03,BR014
TXN004689,M40753,9781793472441,2023-12-21,2024-01-15,BR003
TXN004690,M68024,9781621874300,2025-01-07,2025-01-24,BR010
TXN004691,M89087,9781429326834,2025-03-30,2025-04-27,BR001
TXN004692,M72086,9780929516288,2025-03-15,2025-04-11,BR014
TXN004693,M39105,9781548262778,2025-08-06,2025-08-20,BR004
TXN004694,M65944,9780258128763,2025-10-01,2025-10-17,BR006
TXN004695,M62048,9781041974475,2024-08-19,2024-09-03,BR001
TXN004696,M15971,9780469685161,2024-12-20,2025-01-15,BR007
TXN004697,M25832,9781517135287,2024-05-18,2024-06-15,BR013
TXN004699,M26342,9781664878419,2024-03-27,2024-04-24,BR002
TXN004700,M82564,9780276078330,2024-06-25,2024-07-16,BR009
TXN004701,M33971,9780245248818,2024-07-22,2024-08-17,BR014
TXN004702,M92610,9780534176549,2024-08-06,2024-08-24,BR012
TXN004703,M43852,9780191014734,2024-12-02,2024-12-17,BR008
TXN004704,M44426,9780983584483,2025-10-01,2025-10-08,BR004
TXN004705,M30023,9780277127716,2025-08-12,2025-08-29,BR003
TXN004706,M12213,9781390917444,2024-10-04,2024-10-13,BR013
TXN004707,M30180,9780803089228,2024-11-30,2024-12-19,BR011
TXN004708,M30222,9781419965845,2023-11-07,2023-11-28,BR011
TXN004709,M34134,9781645265870,2025-09-19,2025-10-02,BR006
TXN004710,M33991,9780386562606,2025-10-04,2025-10-15,BR010
TXN004711,M37664,9781980188803,2023-10-19,2023-10-27,BR001
TXN004712,M93287,9780053782863,2025-07-07,2025-07-15,BR008
TXN004713,M18738,9780203071083,2023-11-28,2023-12-07,BR002
TXN004714,M62011,9780239766212,2024-07-07,2024-08-03,BR008
TXN004715,M40974,nan,2023-12-03,2023-12-31,BR011
TXN004716,M83254,9780702729294,2024-05-26,2024-06-13,BR013
TXN004717,M52461,9781358349263,2024-03-08,2024-03-16,BR015
TXN004719,M47594,9780558857288,2025-01-30,2025-02-23,BR004
TXN004721,M46287,9781302961497,2024-12-26,2025-01-04,BR001
TXN004722,M84537,9781167952029,2024-09-17,2024-10-09,BR003
TXN004723,M18820,9781548118914,2024-09-23,2024-10-02,BR007
TXN004724,M19439,9781584874942,2023-11-14,2023-11-25,BR013
TXN004725,M53246,9780628865809,2025-09-29,2025-10-21,BR001
TXN004726,M21970,9780008057015,2024-12-03,2024-12-10,BR007
TXN004727,M87454,9781357529253,2024-06-21,2024-07-17,BR009
TXN004729,M27968,nan,2025-03-04,2025-03-10,BR003
TXN004730,M97380,nan,2024-11-27,2024-12-13,BR010
TXN004732,M50302,9780519067244,2025-03-04,2025-03-29,BR004
TXN004733,M66360,9780957724877,2024-10-02,2024-10-20,BR010
TXN004736,M73422,9780022305970,2025-07-15,2025-08-09,BR013
TXN004737,M34297,9780368287657,2025-09-12,2025-10-07,BR011
TXN004738,M13711,9781525868566,2025-07-15,2025-08-01,BR006
TXN004739,M80092,9780664878269,2024-05-27,2024-06-08,BR011
TXN004740,M41094,9780300025545,2024-08-05,2024-08-26,BR015
TXN004741,M99776,9781334798528,2024-12-14,2024-12-24,BR015
TXN004742,M36609,9781704145051,2025-02-12,2025-02-25,BR002
TXN004743,M53098,9780370695112,2024-10-30,2024-11-21,BR001
TXN004744,M85788,9780387595597,2024-05-05,2024-05-10,BR003
TXN004746,M13082,9780180167748,2025-08-31,2025-09-09,BR008
TXN004747,M47065,9781048909852,2024-12-28,2025-01-07,BR008
TXN004749,M65163,9780694749348,2025-05-02,2025-05-12,BR008
TXN004750,M81402,9780861618774,2024-07-20,2024-07-30,BR007
TXN004751,M85025,9780843196528,2025-03-27,2025-04-25,BR008
TXN004752,M21668,9780053126056,2024-06-02,2024-06-14,BR004
TXN004753,M65919,9781028459582,2025-04-23,2025-05-04,BR001
TXN004754,M14328,nan,2025-09-01,2025-09-24,BR004
TXN004755,M38913,9781591268130,2023-11-08,2023-11-21,BR001
TXN004756,M45703,9781318359417,2024-02-16,2024-03-02,BR010
TXN004757,M67852,9781592325801,2025-09-18,2025-10-09,BR015
TXN004758,M56936,9781557116277,2024-04-28,2024-05-09,BR012
TXN004759,M36986,nan,2024-03-13,2024-04-06,BR006
TXN004760,M11042,9781928632702,2024-02-03,2024-02-20,BR006
TXN004761,M31115,9781402810602,2025-05-07,2025-05-17,BR011
TXN004762,M40771,9781344334600,2024-02-23,2024-03-04,BR014
TXN004763,M78749,9780356416298,2025-05-24,2025-06-18,BR009
TXN004764,M53961,9780252151439,2025-09-05,2025-09-19,BR006
TXN004765,M96174,9781236850447,2024-11-08,2024-12-03,BR005
TXN004766,M44304,9781023547222,2024-04-18,2024-04-26,BR015
TXN004768,M50023,9780752340876,2023-11-09,2023-11-29,BR007
TXN004769,M87212,9781833555639,2024-10-20,2024-11-12,BR010
TXN004770,M43879,9780843997484,2025-05-13,2025-06-01,BR008
TXN004772,M98607,9781609404475,2025-07-21,2025-07-26,BR012
TXN004773,M39429,nan,2024-07-10,2024-07-15,BR006
TXN004774,M89356,9781505665581,2024-12-22,2025-01-10,BR012
TXN004775,M97688,9781586972233,2024-02-14,2024-03-02,BR011
TXN004777,M30669,9781971363592,2023-12-10,2024-01-04,BR001
TXN004778,M84843,9781202861224,2024-03-20,2024-03-24,BR001
TXN004779,M72749,9780402454229,2024-04-21,2024-05-20,BR008
TXN004780,M77970,9780430232004,2023-11-02,2023-11-28,BR005
TXN004781,M64106,9780789282439,2024-06-13,2024-06-18,BR008
TXN004783,M46456,9780353295612,2025-01-21,2025-02-20,BR014
TXN004784,M18400,9781294846765,2024-05-09,2024-05-11,BR010
TXN004785,M13589,9781953614087,2024-02-29,2024-03-04,BR012
TXN004786,M27873,9780906336021,2024-10-02,2024-10-17,BR004
TXN004787,M53688,9780567261731,2024-08-22,2024-09-14,BR014
TXN004788,M87975,9781598977738,2024-11-14,2024-12-05,BR006
TXN004789,M98806,9781382146296,2024-02-07,2024-02-21,BR001
TXN004790,M20339,9780833813855,2024-02-20,2024-02-23,BR010
TXN004791,M44221,9780590627092,2025-07-04,2025-07-13,BR009
TXN004793,M39205,9781567089394,2025-03-13,2025-04-11,BR009
TXN004794,M36830,9780462933740,2024-01-04,2024-01-18,BR003
TXN004795,M30653,9781833878950,2025-05-11,2025-06-08,BR012
TXN004796,M42592,9780530945873,2024-07-04,2024-07-13,BR008
TXN004798,M40407,9780861869480,2025-06-08,2025-06-25,BR012
TXN004799,M98447,9781475291483,2024-04-13,2024-05-01,BR007
TXN004800,M13672,nan,2024-07-08,2024-07-29,BR013
